match,home_team,away_team,market,player_name,player_team,line,over_price,agency,opposition_team
Sydney Thunder v Brisbane Heat,Sydney Thunder,Brisbane Heat,Number of 6s,Josh Brown,Brisbane Heat,0.5,1.88,BetRight,Sydney Thunder
Sydney Thunder v Brisbane Heat,Sydney Thunder,Brisbane Heat,Number of 6s,Josh Brown,Brisbane Heat,1.5,3.2,BetRight,Sydney Thunder
Sydney Thunder v Brisbane Heat,Sydney Thunder,Brisbane Heat,Number of 6s,Josh Brown,Brisbane Heat,1.5,3.2,BetRight,Sydney Thunder
Sydney Thunder v Brisbane Heat,Sydney Thunder,Brisbane Heat,Number of 6s,Josh Brown,Brisbane Heat,2.5,5.5,BetRight,Sydney Thunder
Sydney Thunder v Brisbane Heat,Sydney Thunder,Brisbane Heat,Number of 6s,Josh Brown,Brisbane Heat,2.5,5.5,BetRight,Sydney Thunder
Sydney Thunder v Brisbane Heat,Sydney Thunder,Brisbane Heat,Number of 6s,Colin Munro,Brisbane Heat,0.5,1.67,BetRight,Sydney Thunder
Sydney Thunder v Brisbane Heat,Sydney Thunder,Brisbane Heat,Number of 6s,Colin Munro,Brisbane Heat,0.5,1.67,BetRight,Sydney Thunder
Sydney Thunder v Brisbane Heat,Sydney Thunder,Brisbane Heat,Number of 6s,Colin Munro,Brisbane Heat,1.5,2.5,BetRight,Sydney Thunder
Sydney Thunder v Brisbane Heat,Sydney Thunder,Brisbane Heat,Number of 6s,Colin Munro,Brisbane Heat,1.5,2.5,BetRight,Sydney Thunder
Sydney Thunder v Brisbane Heat,Sydney Thunder,Brisbane Heat,Number of 6s,Colin Munro,Brisbane Heat,2.5,3.5,BetRight,Sydney Thunder
Sydney Thunder v Brisbane Heat,Sydney Thunder,Brisbane Heat,Number of 6s,Colin Munro,Brisbane Heat,2.5,3.5,BetRight,Sydney Thunder
Sydney Thunder v Brisbane Heat,Sydney Thunder,Brisbane Heat,Number of 6s,Matt Renshaw,NA,0.5,2.02,BetRight,NA
Sydney Thunder v Brisbane Heat,Sydney Thunder,Brisbane Heat,Number of 6s,Matt Renshaw,NA,0.5,2.02,BetRight,NA
Sydney Thunder v Brisbane Heat,Sydney Thunder,Brisbane Heat,Number of 6s,Matt Renshaw,NA,1.5,3.7,BetRight,NA
Sydney Thunder v Brisbane Heat,Sydney Thunder,Brisbane Heat,Number of 6s,Matt Renshaw,NA,1.5,3.7,BetRight,NA
Sydney Thunder v Brisbane Heat,Sydney Thunder,Brisbane Heat,Number of 6s,Matt Renshaw,NA,2.5,7,BetRight,NA
Sydney Thunder v Brisbane Heat,Sydney Thunder,Brisbane Heat,Number of 6s,Matt Renshaw,NA,2.5,7,BetRight,NA
